joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Anthony Briançon,FRA,DF,Saint-Étienne,30.0,1994,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurélio Buta,POR,DF,Reims,28.0,1997,21.0,19.0,1561.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.4,0.6,19.0,72.0,51.0,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03
Marcin Bułka,POL,GB,Nice,25.0,1999,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Rémy Cabella,FRA,"AT,MT",Lille,35.0,1990,21.0,11.0,898.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.7,2.7,1.9,4.6,41.0,65.0,114.0,0.0,0.2,0.2,0.0,0.2,0.27,0.19,0.46,0.27,0.46
Mathieu Cafaro,FRA,"MT,AT",Saint-Étienne,28.0,1997,15.0,9.0,732.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.5,1.5,1.3,2.8,19.0,16.0,51.0,0.12,0.0,0.12,0.12,0.12,0.18,0.16,0.34,0.18,0.34
Duje Ćaleta-Car,CRO,DF,Lyon,28.0,1996,15.0,14.0,1247.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.7,1.7,0.1,1.9,3.0,36.0,0.0,0.07,0.0,0.07,0.07,0.07,0.13,0.01,0.13,0.13,0.13
Issiaga Camara,GUI,MT,Nice,20.0,2005,4.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Camara,SEN,MT,Monaco,21.0,2004,23.0,19.0,1607.0,17.9,2.0,6.0,8.0,2.0,0.0,0.0,7.0,1.0,2.3,2.3,3.7,6.0,22.0,114.0,39.0,0.11,0.34,0.45,0.11,0.45,0.13,0.21,0.34,0.13,0.34
Mahdi Camara,FRA,"MT,AT",Brest,26.0,1998,27.0,24.0,2059.0,22.9,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,1.8,4.8,43.0,87.0,80.0,0.17,0.09,0.26,0.17,0.26,0.13,0.08,0.21,0.13,0.21
Axel Camblan,FRA,"MT,AT",Brest,21.0,2003,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Jaydee Canvot,FRA,"DF,MT",Toulouse,18.0,2006,13.0,8.0,730.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.5,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Pierrick Capelle,FRA,MT,Angers,37.0,1987,16.0,3.0,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.2,1.4,10.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.22,0.26,0.04,0.26
Gabin Capuano,FRA,AT,Lens,18.0,2006,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxence Caqueret,FRA,MT,Lyon,25.0,2000,9.0,6.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,14.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17
Simon Cara,FRA,MT,Montpellier,19.0,2005,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentin Carboni,ARG,"MT,AT",Marseille,20.0,2005,4.0,1.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
Irvin Cardona,FRA,AT,Saint-Étienne,27.0,1997,7.0,5.0,453.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,1.0,2.4,19.0,15.0,62.0,0.4,0.2,0.6,0.4,0.6,0.28,0.19,0.47,0.28,0.47
Patrik Carlgren,SWE,GB,Nantes,33.0,1992,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josué Casimir,FRA,"AT,MT",Le Havre,23.0,2001,20.0,16.0,1399.0,15.5,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,2.3,4.9,50.0,30.0,91.0,0.19,0.13,0.32,0.19,0.32,0.16,0.15,0.31,0.16,0.31
Cristian Cásseres Jr.,VEN,MT,Toulouse,25.0,2000,25.0,24.0,2066.0,23.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.6,0.6,2.1,2.7,23.0,99.0,36.0,0.04,0.09,0.13,0.04,0.13,0.03,0.09,0.12,0.03,0.12
Jean-Charles Castelletto,CMR,"DF,MT",Nantes,30.0,1995,24.0,24.0,2080.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,0.1,1.3,14.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06
Fabien Centonze,FRA,DF,Nantes,29.0,1996,2.0,1.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
Brendan Chardonnet,FRA,DF,Brest,30.0,1994,22.0,22.0,1966.0,21.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.6,1.2,7.0,46.0,4.0,0.05,0.0,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06
Jhoanner Chávez,ECU,"DF,MT",Lens,22.0,2002,10.0,7.0,596.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,14.0,9.0,36.0,0.15,0.0,0.15,0.15,0.15,0.04,0.11,0.15,0.04,0.15
Théo Chennahi,FRA,"MT,DF",Montpellier,20.0,2005,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidiki Cherif,FRA,AT,Angers,18.0,2006,7.0,3.0,324.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,8.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.2,0.25
Rayan Cherki,FRA,"AT,MT",Lyon,21.0,2003,23.0,17.0,1494.0,16.6,6.0,9.0,15.0,6.0,0.0,0.0,3.0,0.0,4.2,4.2,8.3,12.5,59.0,164.0,134.0,0.36,0.54,0.9,0.36,0.9,0.25,0.5,0.75,0.25,0.75
Lucas Chevalier,FRA,GB,Lille,23.0,2001,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Pedro Chirivella,ESP,MT,Nantes,27.0,1997,25.0,23.0,1919.0,21.3,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.4,1.7,6.0,137.0,19.0,0.0,0.09,0.09,0.0,0.09,0.02,0.07,0.08,0.02,0.08
Joris Chotard,FRA,MT,Montpellier,23.0,2001,18.0,18.0,1446.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.3,1.3,15.0,60.0,29.0,0.06,0.0,0.06,0.06,0.06,0.07,0.02,0.08,0.07,0.08
Djaoui Cissé,FRA,MT,Rennes,21.0,2004,7.0,7.0,575.0,6.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.2,0.5,8.0,52.0,7.0,0.16,0.0,0.16,0.16,0.16,0.04,0.04,0.08,0.04,0.08
Yoann Cissé,FRA,MT,Auxerre,20.0,2004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Clauss,FRA,"DF,MT",Nice,32.0,1992,21.0,20.0,1679.0,18.7,3.0,5.0,8.0,3.0,0.0,0.0,6.0,0.0,1.9,1.9,5.2,7.1,38.0,67.0,105.0,0.16,0.27,0.43,0.16,0.43,0.1,0.28,0.38,0.1,0.38
Marcus Coco,FRA,DF,Nantes,28.0,1996,17.0,10.0,910.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,1.2,1.3,12.0,34.0,38.0,0.0,0.1,0.1,0.0,0.1,0.01,0.12,0.13,0.01,0.13
Alois Confais,FRA,MT,Le Havre,28.0,1996,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francis Coquelin,FRA,"MT,AT",Nantes,33.0,1991,3.0,1.0,67.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,0.0,4.0,1.0,0.0,1.34,1.34,0.0,1.34,0.74,1.16,1.9,0.74,1.9
Derek Cornelius,CAN,DF,Marseille,27.0,1997,18.0,15.0,1261.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.8,0.8,0.1,0.9,9.0,61.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
Pierre Cornud,FRA,DF,Saint-Étienne,28.0,1996,11.0,7.0,576.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,11.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
David Costa,POR,"MT,AT",Lens,24.0,2001,11.0,3.0,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.4,1.6,14.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.41,0.31,0.41
Logan Costa,CPV,DF,Toulouse,23.0,2001,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
Grégoire Coudert,FRA,GB,Brest,25.0,1999,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lasso Coulibaly,GHA,"AT,MT",Auxerre,22.0,2002,2.0,0.0,38.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,3.0,2.37,0.0,2.37,2.37,2.37,0.52,0.0,0.52,0.52,0.52
Mamadou Coulibaly,FRA,MT,Monaco,20.0,2004,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.85,0.85
Soumaïla Coulibaly,FRA,DF,Brest,21.0,2003,7.0,5.0,438.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Tanguy Coulibaly,FRA,"AT,MT",Montpellier,24.0,2001,17.0,9.0,825.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.5,2.5,0.8,3.2,39.0,12.0,66.0,0.22,0.0,0.22,0.22,0.22,0.27,0.08,0.35,0.27,0.35
Marius Courcoul,FRA,"DF,MT",Angers,18.0,2007,4.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Cozza,FRA,DF,Nantes,26.0,1999,22.0,19.0,1665.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.2,1.2,1.4,2.6,21.0,56.0,43.0,0.05,0.0,0.05,0.05,0.05,0.06,0.08,0.14,0.06,0.14
Charlie Cresswell,ENG,DF,Toulouse,22.0,2002,25.0,23.0,2053.0,22.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.7,2.7,1.6,4.3,8.0,56.0,10.0,0.09,0.04,0.13,0.09,0.13,0.12,0.07,0.19,0.12,0.19
Kévin Danois,FRA,MT,Auxerre,20.0,2004,21.0,15.0,1379.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,2.2,3.5,17.0,90.0,48.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.23,0.09,0.23
Kevin Danso,AUT,DF,Lens,26.0,1998,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.0,1.5,9.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
Dante,BRA,DF,Nice,41.0,1983,21.0,19.0,1732.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.1,0.5,17.0,88.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Pape Daouda Diongue,SEN,"MT,AT",Strasbourg,,,9.0,1.0,78.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,2.0,2.0,3.0,1.15,0.0,1.15,1.15,1.15,1.18,0.23,1.41,1.18,1.41
Mohammed Daramy,DEN,AT,Reims,23.0,2002,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.51,0.2,0.51
Jonathan David,CAN,AT,Lille,25.0,2000,25.0,21.0,1990.0,22.1,14.0,3.0,17.0,8.0,6.0,7.0,4.0,0.0,14.1,8.6,3.5,12.1,26.0,47.0,146.0,0.63,0.14,0.77,0.36,0.5,0.64,0.16,0.8,0.39,0.55
Zuriko Davitashvili,GEO,"AT,MT",Saint-Étienne,24.0,2001,25.0,24.0,2089.0,23.2,7.0,5.0,12.0,5.0,2.0,2.0,1.0,0.0,5.9,4.3,3.4,7.7,77.0,55.0,149.0,0.3,0.22,0.52,0.22,0.43,0.25,0.15,0.4,0.18,0.33
Théo De Percin,MTQ,GB,Auxerre,24.0,2001,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibault De Smet,BEL,DF,Reims,26.0,1998,5.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Amar Dedić,BIH,DF,Marseille,22.0,2002,7.0,2.0,255.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.8,1.7,20.0,13.0,37.0,0.0,0.35,0.35,0.0,0.35,0.3,0.29,0.59,0.3,0.59
Romain Del Castillo,FRA,AT,Brest,29.0,1996,19.0,12.0,1051.0,11.7,5.0,3.0,8.0,2.0,3.0,4.0,0.0,0.0,4.6,1.4,2.7,4.1,25.0,49.0,93.0,0.43,0.26,0.69,0.17,0.43,0.39,0.23,0.63,0.12,0.35
Thomas Delaine,FRA,DF,Strasbourg,33.0,1992,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Delort,ALG,AT,Montpellier,33.0,1991,7.0,6.0,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.8,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.36,0.2,0.36
Ousmane Dembélé,FRA,AT,Paris S-G,27.0,1997,25.0,17.0,1500.0,16.7,21.0,5.0,26.0,20.0,1.0,1.0,1.0,0.0,14.9,14.1,6.9,21.0,113.0,112.0,215.0,1.26,0.3,1.56,1.2,1.5,0.89,0.41,1.31,0.85,1.26
Arthur Desmas,FRA,GB,Le Havre,30.0,1994,18.0,18.0,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamadou Diakhon,FRA,"AT,MT",Reims,19.0,2005,23.0,5.0,688.0,7.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,0.8,1.6,47.0,15.0,67.0,0.26,0.13,0.39,0.26,0.39,0.1,0.1,0.2,0.1,0.2
Bafodé Diakité,FRA,DF,Lille,24.0,2001,26.0,26.0,2340.0,26.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.9,1.9,0.2,2.1,11.0,71.0,3.0,0.12,0.04,0.15,0.12,0.15,0.07,0.01,0.08,0.07,0.08
Oumar Diakité,CIV,AT,Reims,21.0,2003,24.0,20.0,1599.0,17.8,4.0,1.0,5.0,4.0,0.0,1.0,6.0,0.0,5.5,4.7,1.1,5.8,24.0,44.0,92.0,0.23,0.06,0.28,0.23,0.28,0.31,0.06,0.37,0.26,0.32
Habib Diarra,SEN,"MT,AT",Strasbourg,21.0,2004,23.0,23.0,1947.0,21.6,4.0,3.0,7.0,2.0,2.0,2.0,6.0,0.0,3.0,1.4,4.0,5.4,51.0,97.0,92.0,0.18,0.14,0.32,0.09,0.23,0.14,0.18,0.32,0.06,0.25
Krépin Diatta,SEN,DF,Monaco,26.0,1999,14.0,2.0,399.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.8,0.9,12.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.21,0.04,0.21
Kandet Diawara,GUI,AT,Le Havre,25.0,2000,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahamadou Diawara,FRA,MT,Le Havre,20.0,2005,8.0,5.0,445.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.7,5.0,12.0,4.0,0.0,0.2,0.2,0.0,0.2,0.08,0.07,0.15,0.08,0.15
Mahamadou Diawara,FRA,MT,Lyon,20.0,2005,2.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bamba Dieng,SEN,AT,Angers,25.0,2000,17.0,5.0,512.0,5.7,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,3.1,2.3,0.0,2.4,6.0,5.0,34.0,0.53,0.0,0.53,0.35,0.35,0.55,0.01,0.56,0.41,0.42
Kembo Diliwidi,FRA,DF,Lens,19.0,2006,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinaly Diomande,CIV,DF,Auxerre,23.0,2001,16.0,15.0,1315.0,14.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,1.1,1.1,0.5,1.6,2.0,50.0,4.0,0.21,0.14,0.34,0.21,0.34,0.08,0.04,0.11,0.08,0.11
Lois Diony,FRA,AT,Angers,32.0,1992,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sérigné Diop,SEN,AT,Brest,19.0,2005,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane Diop,FRA,"MT,AT",Nice,24.0,2000,23.0,8.0,952.0,10.6,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,5.9,5.9,1.8,7.7,21.0,56.0,59.0,0.57,0.28,0.85,0.57,0.85,0.55,0.17,0.73,0.55,0.73
Andy Diouf,FRA,MT,Lens,21.0,2003,27.0,20.0,1690.0,18.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.8,3.7,57.0,89.0,59.0,0.05,0.05,0.11,0.05,0.11,0.1,0.1,0.2,0.1,0.2
Yehvann Diouf,FRA,GB,Reims,25.0,1999,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assane Dioussé,SEN,MT,Auxerre,27.0,1997,10.0,2.0,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Álex Domínguez,ESP,GB,Toulouse,26.0,1998,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluigi Donnarumma,ITA,GB,Paris S-G,26.0,1999,20.0,20.0,1731.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sékou Doucoure,FRA,DF,Nantes,19.0,2005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Désiré Doué,FRA,"AT,MT",Paris S-G,19.0,2005,24.0,14.0,1363.0,15.1,4.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,6.4,9.7,79.0,107.0,167.0,0.26,0.4,0.66,0.26,0.66,0.22,0.42,0.64,0.22,0.64
Guela Doué,CIV,DF,Strasbourg,22.0,2002,26.0,25.0,2266.0,25.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,44.0,144.0,44.0,0.04,0.04,0.08,0.04,0.08,0.03,0.01,0.05,0.03,0.05
Douglas,BRA,MT,Nantes,28.0,1997,22.0,22.0,1812.0,20.1,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,3.0,1.4,4.4,11.0,99.0,28.0,0.1,0.1,0.2,0.1,0.2,0.15,0.07,0.22,0.15,0.22
Ismaël Doukouré,FRA,"DF,MT",Strasbourg,21.0,2003,24.0,24.0,2048.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,1.0,1.1,12.0,87.0,6.0,0.0,0.04,0.04,0.0,0.04,0.0,0.05,0.05,0.0,0.05
Kamory Doumbia,MLI,MT,Brest,22.0,2003,23.0,10.0,1032.0,11.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.2,2.2,0.9,3.1,10.0,49.0,43.0,0.17,0.17,0.35,0.17,0.35,0.19,0.08,0.27,0.19,0.27
Amidou Doumbouya,FRA,DF,Nice,17.0,2007,2.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997,9.0,7.0,537.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,6.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
