joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Stefan Džodić,SRB,"DF,MT",Montpellier,20.0,2005,5.0,2.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Aron Dønnum,NOR,"DF,MT",Toulouse,26.0,1998,26.0,25.0,2155.0,23.9,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,4.0,5.8,83.0,107.0,114.0,0.04,0.08,0.13,0.04,0.13,0.07,0.17,0.24,0.07,0.24
Noah Edjouma,FRA,"MT,AT",Toulouse,19.0,2005,7.0,0.0,114.0,1.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,6.0,4.0,11.0,1.58,0.0,1.58,1.58,1.58,1.01,0.0,1.01,1.01,1.01
Jacques Ekomie,GAB,DF,Angers,21.0,2003,11.0,3.0,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Ekwah Elimby,FRA,MT,Saint-Étienne,23.0,2002,21.0,21.0,1855.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.7,1.1,16.0,100.0,9.0,0.05,0.0,0.05,0.05,0.05,0.02,0.04,0.05,0.02,0.05
Meschak Elia,COD,"AT,MT",Nantes,27.0,1997,6.0,0.0,83.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,7.0,3.0,12.0,1.08,0.0,1.08,1.08,1.08,1.08,0.06,1.14,1.08,1.14
Breel Embolo,SUI,"AT,MT",Monaco,28.0,1997,23.0,14.0,1349.0,15.0,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,9.2,9.2,4.3,13.5,14.0,35.0,109.0,0.33,0.27,0.6,0.33,0.6,0.61,0.29,0.9,0.61,0.9
Emanuel Emegha,NED,AT,Strasbourg,22.0,2003,22.0,22.0,1846.0,20.5,12.0,2.0,14.0,12.0,0.0,0.0,5.0,0.0,14.2,14.2,2.2,16.4,32.0,9.0,86.0,0.59,0.1,0.68,0.59,0.68,0.69,0.11,0.8,0.69,0.8
Romain Faivre,FRA,"MT,AT",Brest,26.0,1998,19.0,10.0,894.0,9.9,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,2.5,1.7,1.9,3.6,24.0,44.0,48.0,0.3,0.2,0.5,0.2,0.4,0.25,0.19,0.45,0.18,0.37
Khalil Fayad,FRA,"MT,AT",Montpellier,20.0,2004,14.0,6.0,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,0.9,10.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13
Luiz Felipe,ITA,DF,Marseille,28.0,1997,2.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zinedine Ferhat,ALG,AT,Angers,32.0,1993,19.0,6.0,702.0,7.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,2.0,3.4,14.0,34.0,54.0,0.26,0.0,0.26,0.26,0.26,0.17,0.26,0.43,0.17,0.43
Edimilson Fernandes,SUI,MT,Brest,28.0,1996,16.0,9.0,835.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,4.0,30.0,1.0,0.0,0.11,0.11,0.0,0.11,0.04,0.06,0.1,0.04,0.1
Matias Fernandez-Pardo,BEL,AT,Lille,20.0,2005,15.0,6.0,549.0,6.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,1.2,2.9,26.0,14.0,45.0,0.33,0.16,0.49,0.33,0.49,0.28,0.2,0.48,0.28,0.48
Jordan Ferri,FRA,MT,Montpellier,33.0,1992,18.0,14.0,1217.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.5,0.8,8.0,92.0,29.0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06
Karol Fila,POL,MT,Strasbourg,26.0,1998,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malick Fofana,BEL,AT,Lyon,20.0,2005,24.0,12.0,1206.0,13.4,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,2.5,6.1,77.0,38.0,140.0,0.3,0.3,0.6,0.3,0.6,0.27,0.19,0.46,0.27,0.46
Rayan Fofana,FRA,"AT,MT",Lens,19.0,2006,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seko Fofana,CIV,MT,Rennes,29.0,1995,10.0,5.0,503.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.7,1.4,22.0,46.0,21.0,0.18,0.18,0.36,0.18,0.36,0.12,0.13,0.25,0.12,0.25
Yahia Fofana,CIV,GB,Angers,24.0,2000,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Fomba,FRA,MT,Saint-Étienne,27.0,1998,7.0,3.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,5.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13
Przemysław Frankowski,POL,DF,Lens,29.0,1995,18.0,16.0,1387.0,15.4,4.0,2.0,6.0,2.0,2.0,2.0,3.0,0.0,2.3,0.7,2.5,3.2,33.0,117.0,95.0,0.26,0.13,0.39,0.13,0.26,0.15,0.16,0.31,0.05,0.21
Angelo Fulgini,FRA,"MT,AT",Lens,28.0,1996,20.0,11.0,925.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.1,2.1,2.6,4.7,24.0,62.0,103.0,0.1,0.1,0.19,0.1,0.19,0.21,0.25,0.46,0.21,0.46
Kyogo Furuhashi,JPN,AT,Rennes,30.0,1995,5.0,1.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
Gauthier Gallon,FRA,GB,Rennes,31.0,1993,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignatius Ganago,CMR,"AT,MT",Nantes,26.0,1999,11.0,1.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,5.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.25,0.15,0.25
Ulisses Garcia,SUI,DF,Marseille,29.0,1996,14.0,5.0,516.0,5.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.7,2.2,12.0,25.0,70.0,0.35,0.17,0.52,0.35,0.52,0.26,0.11,0.37,0.26,0.37
Jean-Philippe Gbamin,CIV,MT,Nantes,29.0,1995,14.0,2.0,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22
Mory Gbane,CIV,"DF,MT",Reims,24.0,2000,7.0,7.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Yann Gboho,FRA,"MT,AT",Toulouse,24.0,2001,24.0,21.0,1818.0,20.2,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,4.5,4.5,2.7,7.2,93.0,79.0,156.0,0.1,0.15,0.25,0.1,0.25,0.22,0.13,0.35,0.22,0.35
Denis Genreau,AUS,MT,Toulouse,25.0,1999,8.0,2.0,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,9.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.31,0.12,0.31
Aleksandr Golovin,RUS,"MT,AT",Monaco,28.0,1996,18.0,13.0,1143.0,12.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.3,2.3,2.4,4.7,38.0,112.0,72.0,0.24,0.0,0.24,0.24,0.24,0.18,0.19,0.37,0.18,0.37
André Gomes,POR,MT,Lille,31.0,1993,16.0,12.0,947.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.7,1.2,13.0,79.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11
Angel Gomes,ENG,MT,Lille,24.0,2000,14.0,10.0,736.0,8.2,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.7,0.9,2.1,3.0,15.0,49.0,47.0,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37
Carlos Gómez,COL,"MT,AT",Rennes,22.0,2002,13.0,2.0,319.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,8.0,8.0,42.0,0.28,0.0,0.28,0.28,0.28,0.05,0.07,0.11,0.05,0.11
Mathieu Gorgelin,FRA,GB,Le Havre,34.0,1990,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amine Gouiri,ALG,"AT,MT",Marseille,25.0,2000,8.0,7.0,625.0,6.9,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,4.6,4.6,2.9,7.5,13.0,16.0,71.0,0.58,0.43,1.01,0.58,1.01,0.67,0.41,1.08,0.67,1.08
Amine Gouiri,ALG,"MT,AT",Rennes,25.0,2000,19.0,11.0,1037.0,11.5,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,3.5,3.5,0.4,3.9,22.0,46.0,63.0,0.26,0.17,0.43,0.26,0.43,0.3,0.03,0.34,0.3,0.34
Jonathan Gradit,FRA,DF,Lens,32.0,1992,19.0,18.0,1572.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.5,1.1,10.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Samuel Grandsir,FRA,"MT,AT",Le Havre,28.0,1996,6.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67
Mason Greenwood,ENG,"AT,MT",Marseille,23.0,2001,27.0,25.0,2191.0,24.3,15.0,3.0,18.0,10.0,5.0,6.0,1.0,0.0,12.2,7.4,4.2,11.6,100.0,123.0,231.0,0.62,0.12,0.74,0.41,0.53,0.5,0.17,0.67,0.3,0.48
Albert Grønbaek,DEN,"MT,AT",Rennes,23.0,2001,16.0,9.0,813.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,2.5,23.0,30.0,58.0,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28
Gabriel Gudmundsson,SWE,DF,Lille,25.0,1999,25.0,18.0,1579.0,17.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.6,0.6,1.1,1.8,67.0,82.0,104.0,0.11,0.0,0.11,0.11,0.11,0.04,0.06,0.1,0.04,0.1
Axel Gueguin,FRA,AT,Montpellier,20.0,2005,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evann Guessand,CIV,"AT,MT",Nice,23.0,2001,27.0,27.0,2311.0,25.7,11.0,7.0,18.0,11.0,0.0,0.0,2.0,0.0,8.0,8.0,4.5,12.5,78.0,72.0,145.0,0.43,0.27,0.7,0.43,0.7,0.31,0.17,0.49,0.31,0.49
Bahereba Guirassy,FRA,"AT,MT",Nantes,18.0,2006,15.0,2.0,317.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,13.0,6.0,32.0,0.57,0.0,0.57,0.57,0.57,0.2,0.01,0.22,0.2,0.22
Massadio Haïdara,MLI,DF,Brest,32.0,1992,15.0,14.0,1145.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.2,0.2,0.3,0.5,24.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Achraf Hakimi,MAR,DF,Paris S-G,26.0,1998,21.0,20.0,1736.0,19.3,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,6.0,8.6,84.0,146.0,229.0,0.21,0.31,0.52,0.21,0.52,0.13,0.31,0.45,0.13,0.45
Florent Hanin,ALG,DF,Angers,35.0,1990,26.0,24.0,2081.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.6,2.6,38.0,83.0,95.0,0.04,0.09,0.13,0.04,0.13,0.04,0.07,0.11,0.04,0.11
Amine Harit,MAR,MT,Marseille,27.0,1997,9.0,8.0,472.0,5.2,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.7,0.7,1.3,2.0,12.0,33.0,21.0,0.38,0.57,0.95,0.38,0.95,0.14,0.25,0.39,0.14,0.39
Hans Hateboer,NED,DF,Rennes,31.0,1994,24.0,17.0,1589.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.5,1.9,27.0,89.0,61.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.11,0.02,0.11
Kjetil Haug,NOR,GB,Toulouse,26.0,1998,6.0,5.0,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Henrique,BRA,"DF,AT",Marseille,23.0,2001,27.0,24.0,2140.0,23.8,7.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,2.9,2.9,4.0,6.9,71.0,124.0,231.0,0.29,0.21,0.5,0.29,0.5,0.12,0.17,0.29,0.12,0.29
Lucas Hernández,FRA,DF,Paris S-G,29.0,1996,12.0,6.0,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ki-Jana Hoever,NED,DF,Auxerre,23.0,2002,24.0,21.0,1714.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,2.3,2.5,48.0,66.0,99.0,0.0,0.11,0.11,0.0,0.11,0.01,0.12,0.13,0.01,0.13
Cédric Hountondji,BEN,DF,Angers,31.0,1994,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ilyes Housni,FRA,"AT,MT",Le Havre,19.0,2005,10.0,3.0,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,8.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.18,0.09,0.18
Pierre Højbjerg,DEN,MT,Marseille,29.0,1995,24.0,24.0,2155.0,23.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,6.0,34.0,223.0,43.0,0.08,0.13,0.21,0.08,0.21,0.12,0.13,0.25,0.12,0.25
Hafiz Ibrahim,NGA,AT,Reims,19.0,2005,4.0,1.0,142.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.5,0.7,4.0,1.0,6.0,0.0,0.63,0.63,0.0,0.63,0.16,0.3,0.46,0.16,0.46
George Ilenikhena,FRA,AT,Monaco,18.0,2006,20.0,5.0,637.0,7.1,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,4.8,4.8,1.3,6.1,8.0,8.0,52.0,0.42,0.28,0.71,0.42,0.71,0.68,0.19,0.87,0.68,0.87
Rareş Ilie,ROU,MT,Nice,21.0,2003,2.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,2.47,2.72,0.25,2.72
Ismaily,BRA,DF,Lille,35.0,1990,10.0,5.0,480.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.9,1.3,10.0,31.0,35.0,0.0,0.19,0.19,0.0,0.19,0.08,0.17,0.25,0.08,0.25
Yanis Issoufou,FRA,"MT,AT",Montpellier,18.0,2006,4.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Junya Ito,JPN,AT,Reims,32.0,1993,27.0,26.0,2287.0,25.4,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,4.5,4.5,6.4,10.9,92.0,114.0,228.0,0.16,0.12,0.28,0.16,0.28,0.18,0.25,0.43,0.18,0.43
Jérémy Jacquet,FRA,DF,Rennes,19.0,2005,6.0,6.0,507.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,5.0,22.0,0.0,0.0,0.18,0.18,0.0,0.18,0.08,0.14,0.22,0.08,0.22
Ismail Jakobs,SEN,DF,Monaco,25.0,1999,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,9.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
Jordan James,WAL,MT,Rennes,20.0,2004,18.0,13.0,1037.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.6,2.3,20.0,62.0,12.0,0.0,0.09,0.09,0.0,0.09,0.06,0.14,0.2,0.06,0.2
Malcolm Jeng,SWE,DF,Reims,20.0,2005,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Joe,IRL,MT,Reims,21.0,2003,8.0,5.0,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Karl-Johan Johnsson,SWE,GB,Strasbourg,35.0,1990,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Joly,FRA,DF,Auxerre,24.0,2000,19.0,8.0,777.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,1.1,1.5,24.0,40.0,52.0,0.0,0.12,0.12,0.0,0.12,0.05,0.13,0.18,0.05,0.18
Jota,POR,"AT,MT",Rennes,26.0,1999,9.0,3.0,334.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.6,13.0,16.0,35.0,0.27,0.0,0.27,0.27,0.27,0.36,0.08,0.44,0.36,0.44
Antoine Joujou,FRA,"MT,AT",Le Havre,22.0,2003,21.0,8.0,852.0,9.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.4,3.0,39.0,16.0,78.0,0.0,0.21,0.21,0.0,0.21,0.07,0.25,0.32,0.07,0.32
Jubal,BRA,DF,Auxerre,31.0,1993,24.0,24.0,2107.0,23.4,5.0,0.0,5.0,2.0,3.0,4.0,5.0,0.0,5.0,1.8,0.9,2.8,1.0,26.0,3.0,0.21,0.0,0.21,0.09,0.09,0.21,0.04,0.25,0.08,0.12
Hamed Junior Traorè,CIV,MT,Auxerre,25.0,2000,24.0,24.0,1953.0,21.7,10.0,2.0,12.0,10.0,0.0,0.0,5.0,0.0,7.7,7.7,2.7,10.3,64.0,89.0,137.0,0.46,0.09,0.55,0.46,0.55,0.35,0.12,0.48,0.35,0.48
Yaya Kader Fofana,MLI,"MT,AT",Reims,20.0,2004,12.0,8.0,634.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,1.7,2.3,19.0,22.0,29.0,0.14,0.14,0.28,0.14,0.28,0.09,0.24,0.32,0.09,0.32
Tino Kadewere,ZIM,"MT,AT",Nantes,29.0,1996,8.0,6.0,475.0,5.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,1.0,2.5,4.0,16.0,25.0,0.19,0.38,0.57,0.19,0.57,0.3,0.18,0.48,0.3,0.48
Arnaud Kalimuendo,FRA,AT,Rennes,23.0,2002,26.0,25.0,2062.0,22.9,13.0,1.0,14.0,8.0,5.0,7.0,2.0,0.0,11.8,6.5,1.2,7.7,38.0,61.0,143.0,0.57,0.04,0.61,0.35,0.39,0.51,0.05,0.57,0.28,0.34
Justin-Noël Kalumba,FRA,"AT,MT",Angers,20.0,2004,2.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Waren Kamanzi,NOR,"DF,MT",Toulouse,24.0,2000,20.0,8.0,791.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.1,18.0,27.0,50.0,0.0,0.11,0.11,0.0,0.11,0.04,0.09,0.13,0.04,0.13
Glen Kamara,FIN,MT,Rennes,29.0,1995,13.0,8.0,662.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,5.0,34.0,22.0,0.0,0.14,0.14,0.0,0.14,0.02,0.02,0.05,0.02,0.05
Nordine Kandil,FRA,MT,Strasbourg,23.0,2001,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Kang-in,KOR,"AT,MT",Paris S-G,24.0,2001,26.0,15.0,1394.0,15.5,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,3.1,3.1,4.8,7.9,46.0,119.0,118.0,0.39,0.32,0.71,0.39,0.71,0.2,0.31,0.51,0.2,0.51
Yassine Kechta,MAR,"MT,AT",Le Havre,23.0,2002,24.0,19.0,1586.0,17.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,1.0,2.3,33.0,67.0,65.0,0.06,0.0,0.06,0.06,0.06,0.07,0.06,0.13,0.07,0.13
Thilo Kehrer,GER,DF,Monaco,28.0,1996,23.0,23.0,2070.0,23.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,1.6,12.0,117.0,2.0,0.17,0.0,0.17,0.17,0.17,0.06,0.01,0.07,0.06,0.07
Reda Khadra,GER,"MT,AT",Reims,23.0,2001,4.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Wahbi Khazri,TUN,"AT,MT",Montpellier,34.0,1991,25.0,10.0,992.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,2.2,4.3,23.0,32.0,49.0,0.09,0.09,0.18,0.09,0.18,0.2,0.2,0.39,0.2,0.39
Abdukodir Khusanov,UZB,DF,Lens,21.0,2004,13.0,11.0,975.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.3,0.6,2.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Presnel Kimpembe,FRA,DF,Paris S-G,29.0,1995,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
